#Easting Northing Mass/Area
552790 1401690 35
552790 1403190 37
552790 1404690 28
552790 1406190 16
552790 1407690 6.9
552790 1409190 2.3
552790 1410690 0.63
552790 1412190 0.14
552790 1413690 0.026
552790 1415190 0.0042
552790 1416690 0.00057
552790 1418190 6.8e-05
552790 1419690 7.2e-06
552790 1421190 6.9e-07
552790 1422690 5.9e-08
552790 1424190 4.7e-09
552790 1425690 3.4e-10
552790 1427190 2.3e-11
552790 1428690 1.4e-12
552790 1430190 8.5e-14
552790 1431690 4.8e-15
554290 1332690 4.3e-269
554290 1334190 3.1e-260
554290 1335690 1.6e-251
554290 1337190 6.9e-243
554290 1338690 3e-234
554290 1340190 1.4e-225
554290 1341690 5.7e-217
554290 1343190 1.9e-208
554290 1344690 5.8e-200
554290 1346190 1.7e-191
554290 1347690 4.8e-183
554290 1349190 1.1e-174
554290 1350690 2.1e-166
554290 1352190 3.6e-158
554290 1353690 5.4e-150
554290 1355190 6.5e-142
554290 1356690 6.3e-134
554290 1358190 5e-126
554290 1359690 3.2e-118
554290 1361190 1.5e-110
554290 1362690 5.3e-103
554290 1364190 1.4e-95
554290 1365690 2.9e-88
554290 1367190 4.1e-81
554290 1368690 4.1e-74
554290 1370190 2.6e-67
554290 1371690 9.6e-61
554290 1373190 1.8e-54
554290 1374690 1.8e-48
554290 1376190 7.9e-43
554290 1377690 1.6e-37
554290 1379190 1.4e-32
554290 1380690 5.3e-28
554290 1382190 8.2e-24
554290 1383690 5.4e-20
554290 1385190 1.5e-16
554290 1386690 1.7e-13
554290 1388190 9e-11
554290 1389690 2.1e-08
554290 1391190 2.3e-06
554290 1392690 0.00013
554290 1394190 0.0036
554290 1395690 0.055
554290 1397190 0.49
554290 1398690 2.6
554290 1400190 8.7
554290 1401690 19
554290 1403190 28
554290 1404690 30
554290 1406190 23
554290 1407690 14
554290 1409190 6.2
554290 1410690 2.2
554290 1412190 0.64
554290 1413690 0.15
554290 1415190 0.031
554290 1416690 0.0053
554290 1418190 0.00079
554290 1419690 0.0001
554290 1421190 1.2e-05
554290 1422690 1.2e-06
554290 1424190 1.2e-07
554290 1425690 1e-08
554290 1427190 8e-10
554290 1428690 5.9e-11
554290 1430190 4e-12
554290 1431690 2.6e-13
555790 1332690 1.3e-267
555790 1334190 8.8e-259
555790 1335690 4.5e-250
555790 1337190 1.7e-241
555790 1338690 6.1e-233
555790 1340190 2.3e-224
555790 1341690 8.2e-216
555790 1343190 2.5e-207
555790 1344690 6.2e-199
555790 1346190 1.4e-190
555790 1347690 3.2e-182
555790 1349190 6.2e-174
555790 1350690 9.6e-166
555790 1352190 1.3e-157
555790 1353690 1.5e-149
555790 1355190 1.4e-141
555790 1356690 1.1e-133
555790 1358190 6.2e-126
555790 1359690 2.9e-118
555790 1361190 1e-110
555790 1362690 2.7e-103
555790 1364190 5e-96
555790 1365690 6.9e-89
555790 1367190 6.7e-82
555790 1368690 4.4e-75
555790 1370190 1.9e-68
555790 1371690 4.9e-62
555790 1373190 7e-56
555790 1374690 5.2e-50
555790 1376190 1.9e-44
555790 1377690 3.2e-39
555790 1379190 2.5e-34
555790 1380690 8.9e-30
555790 1382190 1.4e-25
555790 1383690 9.4e-22
555790 1385190 2.8e-18
555790 1386690 3.8e-15
555790 1388190 2.4e-12
555790 1389690 7e-10
555790 1391190 1e-07
555790 1392690 7.3e-06
555790 1394190 0.00028
555790 1395690 0.006
555790 1397190 0.073
555790 1398690 0.54
555790 1400190 2.5
555790 1401690 7.7
555790 1403190 16
555790 1404690 23
555790 1406190 25
555790 1407690 19
555790 1409190 12
555790 1410690 5.5
555790 1412190 2.1
555790 1413690 0.64
555790 1415190 0.16
555790 1416690 0.035
555790 1418190 0.0066
555790 1419690 0.0011
555790 1421190 0.00015
555790 1422690 1.9e-05
555790 1424190 2.1e-06
555790 1425690 2.2e-07
555790 1427190 2e-08
555790 1428690 1.8e-09
555790 1430190 1.4e-10
555790 1431690 1e-11
557290 1332690 2.6e-266
557290 1334190 1.8e-257
557290 1335690 8.9e-249
557290 1337190 3.3e-240
557290 1338690 9.8e-232
557290 1340190 2.8e-223
557290 1341690 8.5e-215
557290 1343190 2.3e-206
557290 1344690 4.9e-198
557290 1346190 9.1e-190
557290 1347690 1.6e-181
557290 1349190 2.5e-173
557290 1350690 3.3e-165
557290 1352190 3.4e-157
557290 1353690 3e-149
557290 1355190 2.2e-141
557290 1356690 1.3e-133
557290 1358190 6e-126
557290 1359690 2.1e-118
557290 1361190 5.5e-111
557290 1362690 1.1e-103
557290 1364190 1.5e-96
557290 1365690 1.4e-89
557290 1367190 9.4e-83
557290 1368690 4.3e-76
557290 1370190 1.3e-69
557290 1371690 2.4e-63
557290 1373190 2.6e-57
557290 1374690 1.5e-51
557290 1376190 4.4e-46
557290 1377690 6.5e-41
557290 1379190 4.6e-36
557290 1380690 1.5e-31
557290 1382190 2.3e-27
557290 1383690 1.6e-23
557290 1385190 5.4e-20
557290 1386690 8.3e-17
557290 1388190 6.1e-14
557290 1389690 2.2e-11
557290 1391190 3.9e-09
557290 1392690 3.7e-07
557290 1394190 1.9e-05
557290 1395690 0.00054
557290 1397190 0.0091
557290 1398690 0.092
557290 1400190 0.59
557290 1401690 2.4
557290 1403190 6.9
557290 1404690 14
557290 1406190 19
557290 1407690 20
557290 1409190 16
557290 1410690 9.9
557290 1412190 4.9
557290 1413690 1.9
557290 1415190 0.63
557290 1416690 0.17
557290 1418190 0.039
557290 1419690 0.0079
557290 1421190 0.0014
557290 1422690 0.00021
557290 1424190 2.8e-05
557290 1425690 3.5e-06
557290 1427190 3.8e-07
557290 1428690 3.9e-08
557290 1430190 3.6e-09
557290 1431690 3.1e-10
558790 1332690 3.9e-265
558790 1334190 2.6e-256
558790 1335690 1.3e-247
558790 1337190 4.5e-239
558790 1338690 1.2e-230
558790 1340190 2.8e-222
558790 1341690 6.6e-214
558790 1343190 1.5e-205
558790 1344690 2.9e-197
558790 1346190 4.5e-189
558790 1347690 6e-181
558790 1349190 7.4e-173
558790 1350690 8.1e-165
558790 1352190 7e-157
558790 1353690 4.7e-149
558790 1355190 2.7e-141
558790 1356690 1.2e-133
558790 1358190 4.4e-126
558790 1359690 1.2e-118
558790 1361190 2.3e-111
558790 1362690 3.3e-104
558790 1364190 3.4e-97
558790 1365690 2.4e-90
558790 1367190 1.2e-83
558790 1368690 3.9e-77
558790 1370190 8.3e-71
558790 1371690 1.1e-64
558790 1373190 9.2e-59
558790 1374690 4.2e-53
558790 1376190 1e-47
558790 1377690 1.3e-42
558790 1379190 8.3e-38
558790 1380690 2.6e-33
558790 1382190 3.9e-29
558790 1383690 2.9e-25
558790 1385190 1e-21
558790 1386690 1.7e-18
558790 1388190 1.5e-15
558790 1389690 6.4e-13
558790 1391190 1.4e-10
558790 1392690 1.7e-08
558790 1394190 1.1e-06
558790 1395690 4.2e-05
558790 1397190 0.00094
558790 1398690 0.013
558790 1400190 0.11
558790 1401690 0.62
558790 1403190 2.3
558790 1404690 6.2
558790 1406190 12
558790 1407690 16
558790 1409190 17
558790 1410690 13
558790 1412190 8.5
558790 1413690 4.3
558790 1415190 1.8
558790 1416690 0.61
558790 1418190 0.18
558790 1419690 0.043
558790 1421190 0.0092
558790 1422690 0.0017
558790 1424190 0.00028
558790 1425690 4.1e-05
558790 1427190 5.4e-06
558790 1428690 6.4e-07
558790 1430190 7e-08
558790 1431690 7e-09
560290 1332690 4.1e-264
560290 1334190 2.7e-255
560290 1335690 1.3e-246
560290 1337190 4.4e-238
560290 1338690 1.1e-229
560290 1340190 2.2e-221
560290 1341690 4.1e-213
560290 1343190 7.4e-205
560290 1344690 1.2e-196
560290 1346190 1.7e-188
560290 1347690 1.8e-180
560290 1349190 1.7e-172
560290 1350690 1.5e-164
560290 1352190 1.1e-156
560290 1353690 5.9e-149
560290 1355190 2.6e-141
560290 1356690 8.9e-134
560290 1358190 2.5e-126
560290 1359690 5.3e-119
560290 1361190 7.9e-112
560290 1362690 8.6e-105
560290 1364190 6.7e-98
560290 1365690 3.6e-91
560290 1367190 1.3e-84
560290 1368690 3.2e-78
560290 1370190 5.1e-72
560290 1371690 5.2e-66
560290 1373190 3.2e-60
560290 1374690 1.2e-54
560290 1376190 2.4e-49
560290 1377690 2.7e-44
560290 1379190 1.5e-39
560290 1380690 4.5e-35
560290 1382190 6.8e-31
560290 1383690 5e-27
560290 1385190 1.9e-23
560290 1386690 3.6e-20
560290 1388190 3.5e-17
560290 1389690 1.8e-14
560290 1391190 4.9e-12
560290 1392690 7.2e-10
560290 1394190 6e-08
560290 1395690 2.9e-06
560290 1397190 8.4e-05
560290 1398690 0.0015
560290 1400190 0.017
560290 1401690 0.13
560290 1403190 0.63
560290 1404690 2.2
560290 1406190 5.5
560290 1407690 9.9
560290 1409190 13
560290 1410690 14
560290 1412190 11
560290 1413690 7.3
560290 1415190 3.8
560290 1416690 1.6
560290 1418190 0.59
560290 1419690 0.18
560290 1421190 0.047
560290 1422690 0.011
560290 1424190 0.0021
560290 1425690 0.00037
560290 1427190 5.8e-05
560290 1428690 8.1e-06
560290 1430190 1e-06
560290 1431690 1.2e-07
561790 1332690 3.1e-263
561790 1334190 2e-254
561790 1335690 9.2e-246
561790 1337190 3.1e-237
561790 1338690 7.5e-229
561790 1340190 1.4e-220
561790 1341690 2.1e-212
561790 1343190 2.9e-204
561790 1344690 3.9e-196
561790 1346190 4.7e-188
561790 1347690 4.4e-180
561790 1349190 3.3e-172
561790 1350690 2.1e-164
561790 1352190 1.2e-156
561790 1353690 5.7e-149
561790 1355190 2e-141
561790 1356690 5.4e-134
561790 1358190 1.1e-126
561790 1359690 1.9e-119
561790 1361190 2.2e-112
561790 1362690 1.9e-105
561790 1364190 1.1e-98
561790 1365690 4.6e-92
561790 1367190 1.3e-85
561790 1368690 2.4e-79
561790 1370190 3e-73
561790 1371690 2.3e-67
561790 1373190 1.1e-61
561790 1374690 3.3e-56
561790 1376190 5.7e-51
561790 1377690 5.5e-46
561790 1379190 2.9e-41
561790 1380690 8e-37
561790 1382190 1.2e-32
561790 1383690 9e-29
561790 1385190 3.6e-25
561790 1386690 7.4e-22
561790 1388190 8.1e-19
561790 1389690 4.8e-16
561790 1391190 1.6e-13
561790 1392690 2.8e-11
561790 1394190 2.9e-09
561790 1395690 1.8e-07
561790 1397190 6.6e-06
561790 1398690 0.00015
561790 1400190 0.0022
561790 1401690 0.022
561790 1403190 0.14
561790 1404690 0.64
561790 1406190 2.1
561790 1407690 4.9
561790 1409190 8.5
561790 1410690 11
561790 1412190 12
561790 1413690 9.6
561790 1415190 6.3
561790 1416690 3.4
561790 1418190 1.5
561790 1419690 0.57
561790 1421190 0.18
561790 1422690 0.05
561790 1424190 0.012
561790 1425690 0.0025
561790 1427190 0.00047
561790 1428690 7.8e-05
561790 1430190 1.2e-05
561790 1431690 1.6e-06
563290 1332690 1.7e-262
563290 1334190 1e-253
563290 1335690 4.7e-245
563290 1337190 1.5e-236
563290 1338690 3.7e-228
563290 1340190 6.4e-220
563290 1341690 8.5e-212
563290 1343190 9.4e-204
563290 1344690 9.8e-196
563290 1346190 9.7e-188
563290 1347690 8e-180
563290 1349190 5.1e-172
563290 1350690 2.6e-164
563290 1352190 1.1e-156
563290 1353690 4.1e-149
563290 1355190 1.2e-141
563290 1356690 2.7e-134
563290 1358190 4.4e-127
563290 1359690 5.5e-120
563290 1361190 5.1e-113
563290 1362690 3.5e-106
563290 1364190 1.7e-99
563290 1365690 5.4e-93
563290 1367190 1.2e-86
563290 1368690 1.7e-80
563290 1370190 1.6e-74
563290 1371690 1e-68
563290 1373190 3.9e-63
563290 1374690 9.5e-58
563290 1376190 1.4e-52
563290 1377690 1.2e-47
563290 1379190 5.5e-43
563290 1380690 1.4e-38
563290 1382190 2.1e-34
563290 1383690 1.6e-30
563290 1385190 6.7e-27
563290 1386690 1.5e-23
563290 1388190 1.8e-20
563290 1389690 1.3e-17
563290 1391190 4.8e-15
563290 1392690 1e-12
563290 1394190 1.3e-10
563290 1395690 9.9e-09
563290 1397190 4.6e-07
563290 1398690 1.3e-05
563290 1400190 0.00025
563290 1401690 0.0031
563290 1403190 0.026
563290 1404690 0.15
563290 1406190 0.64
563290 1407690 1.9
563290 1409190 4.3
563290 1410690 7.3
563290 1412190 9.6
563290 1413690 9.9
563290 1415190 8.2
563290 1416690 5.5
563290 1418190 3
563290 1419690 1.4
563290 1421190 0.55
563290 1422690 0.18
563290 1424190 0.053
563290 1425690 0.013
563290 1427190 0.003
563290 1428690 0.00058
563290 1430190 0.0001
563290 1431690 1.6e-05
564790 1332690 7e-262
564790 1334190 4e-253
564790 1335690 1.7e-244
564790 1337190 5.6e-236
564790 1338690 1.3e-227
564790 1340190 2.2e-219
564790 1341690 2.7e-211
564790 1343190 2.6e-203
564790 1344690 2.1e-195
564790 1346190 1.6e-187
564790 1347690 1.1e-179
564790 1349190 6.1e-172
564790 1350690 2.6e-164
564790 1352190 8.9e-157
564790 1353690 2.5e-149
564790 1355190 5.8e-142
564790 1356690 1.1e-134
564790 1358190 1.5e-127
564790 1359690 1.4e-120
564790 1361190 1e-113
564790 1362690 5.5e-107
564790 1364190 2.1e-100
564790 1365690 5.5e-94
564790 1367190 9.7e-88
564790 1368690 1.1e-81
564790 1370190 8.6e-76
564790 1371690 4.2e-70
564790 1373190 1.3e-64
564790 1374690 2.7e-59
564790 1376190 3.3e-54
564790 1377690 2.5e-49
564790 1379190 1.1e-44
564790 1380690 2.7e-40
564790 1382190 3.7e-36
564790 1383690 2.9e-32
564790 1385190 1.3e-28
564790 1386690 3e-25
564790 1388190 4.1e-22
564790 1389690 3.2e-19
564790 1391190 1.4e-16
564790 1392690 3.6e-14
564790 1394190 5.4e-12
564790 1395690 5e-10
564790 1397190 2.9e-08
564790 1398690 1e-06
564790 1400190 2.5e-05
564790 1401690 0.00039
564790 1403190 0.0042
564790 1404690 0.031
564790 1406190 0.16
564790 1407690 0.63
564790 1409190 1.8
564790 1410690 3.8
564790 1412190 6.3
564790 1413690 8.2
564790 1415190 8.4
564790 1416690 7
564790 1418190 4.8
564790 1419690 2.7
564790 1421190 1.3
564790 1422690 0.53
564790 1424190 0.18
564790 1425690 0.055
564790 1427190 0.015
564790 1428690 0.0034
564790 1430190 0.0007
564790 1431690 0.00013
566290 1332690 2.2e-261
566290 1334190 1.1e-252
566290 1335690 4.7e-244
566290 1337190 1.4e-235
566290 1338690 3.3e-227
566290 1340190 5.4e-219
566290 1341690 6.4e-211
566290 1343190 5.6e-203
566290 1344690 3.8e-195
566290 1346190 2.2e-187
566290 1347690 1.2e-179
566290 1349190 5.6e-172
566290 1350690 2.1e-164
566290 1352190 6e-157
566290 1353690 1.3e-149
566290 1355190 2.4e-142
566290 1356690 3.4e-135
566290 1358190 3.9e-128
566290 1359690 3.2e-121
566290 1361190 1.9e-114
566290 1362690 7.8e-108
566290 1364190 2.3e-101
566290 1365690 4.9e-95
566290 1367190 7.1e-89
566290 1368690 6.8e-83
566290 1370190 4.3e-77
566290 1371690 1.8e-71
566290 1373190 4.7e-66
566290 1374690 7.8e-61
566290 1376190 8.3e-56
566290 1377690 5.4e-51
566290 1379190 2.1e-46
566290 1380690 5e-42
566290 1382190 6.8e-38
566290 1383690 5.3e-34
566290 1385190 2.4e-30
566290 1386690 6.1e-27
566290 1388190 9.1e-24
566290 1389690 7.8e-21
566290 1391190 3.9e-18
566290 1392690 1.2e-15
566290 1394190 2.1e-13
566290 1395690 2.4e-11
566290 1397190 1.6e-09
566290 1398690 7.4e-08
566290 1400190 2.2e-06
566290 1401690 4.2e-05
566290 1403190 0.00057
566290 1404690 0.0053
566290 1406190 0.035
566290 1407690 0.17
566290 1409190 0.61
566290 1410690 1.6
566290 1412190 3.4
566290 1413690 5.5
566290 1415190 7
566290 1416690 7.2
566290 1418190 6.1
566290 1419690 4.2
566290 1421190 2.4
566290 1422690 1.2
566290 1424190 0.5
566290 1425690 0.18
566290 1427190 0.057
566290 1428690 0.016
566290 1430190 0.0038
566290 1431690 0.00083
567790 1332690 5.1e-261
567790 1334190 2.5e-252
567790 1335690 9.4e-244
567790 1337190 2.7e-235
567790 1338690 6e-227
567790 1340190 9.5e-219
567790 1341690 1.1e-210
567790 1343190 9.1e-203
567790 1344690 5.7e-195
567790 1346190 2.7e-187
567790 1347690 1.1e-179
567790 1349190 4.1e-172
567790 1350690 1.3e-164
567790 1352190 3.2e-157
567790 1353690 6.1e-150
567790 1355190 8.7e-143
567790 1356690 9.7e-136
567790 1358190 8.5e-129
567790 1359690 5.8e-122
567790 1361190 2.9e-115
567790 1362690 1e-108
567790 1364190 2.4e-102
567790 1365690 4.1e-96
567790 1367190 4.8e-90
567790 1368690 3.8e-84
567790 1370190 2e-78
567790 1371690 7.1e-73
567790 1373190 1.6e-67
567790 1374690 2.3e-62
567790 1376190 2.1e-57
567790 1377690 1.2e-52
567790 1379190 4.4e-48
567790 1380690 9.6e-44
567790 1382190 1.3e-39
567790 1383690 9.9e-36
567790 1385190 4.6e-32
567790 1386690 1.2e-28
567790 1388190 2e-25
567790 1389690 1.9e-22
567790 1391190 1.1e-19
567790 1392690 3.7e-17
567790 1394190 7.8e-15
567790 1395690 1e-12
567790 1397190 8.7e-11
567790 1398690 4.7e-09
567790 1400190 1.7e-07
567790 1401690 4.1e-06
567790 1403190 6.8e-05
567790 1404690 0.00079
567790 1406190 0.0066
567790 1407690 0.039
567790 1409190 0.18
567790 1410690 0.59
567790 1412190 1.5
567790 1413690 3
567790 1415190 4.8
567790 1416690 6.1
567790 1418190 6.2
567790 1419690 5.3
567790 1421190 3.7
567790 1422690 2.2
567790 1424190 1.1
567790 1425690 0.48
567790 1427190 0.18
567790 1428690 0.058
567790 1430190 0.017
567790 1431690 0.0042
569290 1332690 9.5e-261
569290 1334190 4.1e-252
569290 1335690 1.4e-243
569290 1337190 3.9e-235
569290 1338690 7.9e-227
569290 1340190 1.2e-218
569290 1341690 1.4e-210
569290 1343190 1.1e-202
569290 1344690 6.5e-195
569290 1346190 2.8e-187
569290 1347690 9.5e-180
569290 1349190 2.7e-172
569290 1350690 6.6e-165
569290 1352190 1.4e-157
569290 1353690 2.3e-150
569290 1355190 2.8e-143
569290 1356690 2.5e-136
569290 1358190 1.7e-129
569290 1359690 9.3e-123
569290 1361190 3.7e-116
569290 1362690 1.1e-109
569290 1364190 2.3e-103
569290 1365690 3.3e-97
569290 1367190 3.2e-91
569290 1368690 2.1e-85
569290 1370190 9.2e-80
569290 1371690 2.7e-74
569290 1373190 5.3e-69
569290 1374690 6.6e-64
569290 1376190 5.4e-59
569290 1377690 2.8e-54
569290 1379190 9.2e-50
569290 1380690 1.9e-45
569290 1382190 2.4e-41
569290 1383690 1.9e-37
569290 1385190 8.8e-34
569290 1386690 2.5e-30
569290 1388190 4.3e-27
569290 1389690 4.5e-24
569290 1391190 2.9e-21
569290 1392690 1.1e-18
569290 1394190 2.7e-16
569290 1395690 4.3e-14
569290 1397190 4.2e-12
569290 1398690 2.8e-10
569290 1400190 1.2e-08
569290 1401690 3.6e-07
569290 1403190 7.2e-06
569290 1404690 0.0001
569290 1406190 0.0011
569290 1407690 0.0079
569290 1409190 0.043
569290 1410690 0.18
569290 1412190 0.57
569290 1413690 1.4
569290 1415190 2.7
569290 1416690 4.2
569290 1418190 5.3
569290 1419690 5.4
569290 1421190 4.6
569290 1422690 3.3
569290 1424190 2
569290 1425690 1
569290 1427190 0.45
569290 1428690 0.17
569290 1430190 0.059
569290 1431690 0.017
570790 1332690 1.4e-260
570790 1334190 5.4e-252
570790 1335690 1.7e-243
570790 1337190 4.1e-235
570790 1338690 7.9e-227
570790 1340190 1.1e-218
570790 1341690 1.2e-210
570790 1343190 9.6e-203
570790 1344690 5.5e-195
570790 1346190 2.3e-187
570790 1347690 6.9e-180
570790 1349190 1.6e-172
570790 1350690 3.1e-165
570790 1352190 5e-158
570790 1353690 6.7e-151
570790 1355190 7.2e-144
570790 1356690 5.7e-137
570790 1358190 3.3e-130
570790 1359690 1.4e-123
570790 1361190 4.5e-117
570790 1362690 1.1e-110
570790 1364190 1.9e-104
570790 1365690 2.3e-98
570790 1367190 1.9e-92
570790 1368690 1.1e-86
570790 1370190 4.2e-81
570790 1371690 1.1e-75
570790 1373190 1.8e-70
570790 1374690 1.9e-65
570790 1376190 1.4e-60
570790 1377690 6.5e-56
570790 1379190 2e-51
570790 1380690 3.8e-47
570790 1382190 4.7e-43
570790 1383690 3.6e-39
570790 1385190 1.7e-35
570790 1386690 5.1e-32
570790 1388190 9.3e-29
570790 1389690 1.1e-25
570790 1391190 7.4e-23
570790 1392690 3.3e-20
570790 1394190 9.2e-18
570790 1395690 1.7e-15
570790 1397190 1.9e-13
570790 1398690 1.5e-11
570790 1400190 7.9e-10
570790 1401690 2.8e-08
570790 1403190 6.9e-07
570790 1404690 1.2e-05
570790 1406190 0.00015
570790 1407690 0.0014
570790 1409190 0.0092
570790 1410690 0.047
570790 1412190 0.18
570790 1413690 0.55
570790 1415190 1.3
570790 1416690 2.4
570790 1418190 3.7
570790 1419690 4.6
570790 1421190 4.7
570790 1422690 4
570790 1424190 2.9
570790 1425690 1.8
570790 1427190 0.94
570790 1428690 0.42
570790 1430190 0.17
570790 1431690 0.057
572290 1332690 1.8e-260
572290 1334190 5.8e-252
572290 1335690 1.6e-243
572290 1337190 3.5e-235
572290 1338690 6e-227
572290 1340190 8.1e-219
572290 1341690 8.2e-211
572290 1343190 6.2e-203
572290 1344690 3.4e-195
572290 1346190 1.3e-187
572290 1347690 3.9e-180
572290 1349190 8.2e-173
572290 1350690 1.3e-165
572290 1352190 1.7e-158
572290 1353690 1.8e-151
572290 1355190 1.5e-144
572290 1356690 1e-137
572290 1358190 5.3e-131
572290 1359690 2e-124
572290 1361190 5.3e-118
572290 1362690 1e-111
572290 1364190 1.4e-105
572290 1365690 1.5e-99
572290 1367190 1e-93
572290 1368690 5.2e-88
572290 1370190 1.7e-82
572290 1371690 3.9e-77
572290 1373190 5.9e-72
572290 1374690 5.8e-67
572290 1376190 3.7e-62
572290 1377690 1.6e-57
572290 1379190 4.4e-53
572290 1380690 8e-49
572290 1382190 9.5e-45
572290 1383690 7.1e-41
572290 1385190 3.4e-37
572290 1386690 1e-33
572290 1388190 2e-30
572290 1389690 2.5e-27
572290 1391190 1.9e-24
572290 1392690 9.4e-22
572290 1394190 3e-19
572290 1395690 6.2e-17
572290 1397190 8.4e-15
572290 1398690 7.7e-13
572290 1400190 4.7e-11
572290 1401690 2e-09
572290 1403190 5.9e-08
572290 1404690 1.2e-06
572290 1406190 1.9e-05
572290 1407690 0.00021
572290 1409190 0.0017
572290 1410690 0.011
572290 1412190 0.05
572290 1413690 0.18
572290 1415190 0.53
572290 1416690 1.2
572290 1418190 2.2
572290 1419690 3.3
572290 1421190 4
572290 1422690 4.1
572290 1424190 3.5
572290 1425690 2.6
572290 1427190 1.6
572290 1428690 0.85
572290 1430190 0.39
572290 1431690 0.15
573790 1332690 1.9e-260
573790 1334190 5.3e-252
573790 1335690 1.2e-243
573790 1337190 2.3e-235
573790 1338690 3.6e-227
573790 1340190 4.4e-219
573790 1341690 4.2e-211
573790 1343190 2.9e-203
573790 1344690 1.5e-195
573790 1346190 5.9e-188
573790 1347690 1.6e-180
573790 1349190 3.3e-173
573790 1350690 4.8e-166
573790 1352190 5.3e-159
573790 1353690 4.5e-152
573790 1355190 3e-145
573790 1356690 1.7e-138
573790 1358190 7.2e-132
573790 1359690 2.3e-125
573790 1361190 5.5e-119
573790 1362690 9.2e-113
573790 1364190 1.1e-106
573790 1365690 9.3e-101
573790 1367190 5.6e-95
573790 1368690 2.4e-89
573790 1370190 6.9e-84
573790 1371690 1.4e-78
573790 1373190 1.8e-73
573790 1374690 1.6e-68
573790 1376190 9.8e-64
573790 1377690 3.9e-59
573790 1379190 1e-54
573790 1380690 1.7e-50
573790 1382190 2e-46
573790 1383690 1.4e-42
573790 1385190 7e-39
573790 1386690 2.2e-35
573790 1388190 4.4e-32
573790 1389690 5.7e-29
573790 1391190 4.8e-26
573790 1392690 2.6e-23
573790 1394190 9.3e-21
573790 1395690 2.2e-18
573790 1397190 3.5e-16
573790 1398690 3.7e-14
573790 1400190 2.6e-12
573790 1401690 1.3e-10
573790 1403190 4.7e-09
573790 1404690 1.2e-07
573790 1406190 2.1e-06
573790 1407690 2.8e-05
573790 1409190 0.00028
573790 1410690 0.0021
573790 1412190 0.012
573790 1413690 0.053
573790 1415190 0.18
573790 1416690 0.5
573790 1418190 1.1
573790 1419690 2
573790 1421190 2.9
573790 1422690 3.5
573790 1424190 3.6
573790 1425690 3.1
573790 1427190 2.3
573790 1428690 1.4
573790 1430190 0.75
573790 1431690 0.34
575290 1332690 1.7e-260
575290 1334190 4e-252
575290 1335690 8e-244
575290 1337190 1.3e-235
575290 1338690 1.8e-227
575290 1340190 1.9e-219
575290 1341690 1.6e-211
575290 1343190 1.1e-203
575290 1344690 5.3e-196
575290 1346190 1.9e-188
575290 1347690 5.1e-181
575290 1349190 9.9e-174
575290 1350690 1.4e-166
575290 1352190 1.4e-159
575290 1353690 1e-152
575290 1355190 5.9e-146
575290 1356690 2.6e-139
575290 1358190 8.9e-133
575290 1359690 2.4e-126
575290 1361190 4.9e-120
575290 1362690 7.2e-114
575290 1364190 7.7e-108
575290 1365690 5.8e-102
575290 1367190 3e-96
575290 1368690 1.1e-90
575290 1370190 2.8e-85
575290 1371690 4.8e-80
575290 1373190 5.8e-75
575290 1374690 4.7e-70
575290 1376190 2.5e-65
575290 1377690 9.3e-61
575290 1379190 2.3e-56
575290 1380690 3.7e-52
575290 1382190 4.1e-48
575290 1383690 3e-44
575290 1385190 1.4e-40
575290 1386690 4.5e-37
575290 1388190 9.5e-34
575290 1389690 1.3e-30
575290 1391190 1.2e-27
575290 1392690 7.2e-25
575290 1394190 2.8e-22
575290 1395690 7.6e-20
575290 1397190 1.4e-17
575290 1398690 1.7e-15
575290 1400190 1.4e-13
575290 1401690 8.2e-12
575290 1403190 3.4e-10
575290 1404690 1e-08
575290 1406190 2.2e-07
575290 1407690 3.5e-06
575290 1409190 4.1e-05
575290 1410690 0.00037
575290 1412190 0.0025
575290 1413690 0.013
575290 1415190 0.055
575290 1416690 0.18
575290 1418190 0.48
575290 1419690 1
575290 1421190 1.8
575290 1422690 2.6
575290 1424190 3.1
575290 1425690 3.1
575290 1427190 2.7
575290 1428690 1.9
575290 1430190 1.2
575290 1431690 0.62
576790 1332690 1.3e-260
576790 1334190 2.7e-252
576790 1335690 4.5e-244
576790 1337190 6.3e-236
576790 1338690 7.3e-228
576790 1340190 6.9e-220
576790 1341690 5.2e-212
576790 1343190 3.1e-204
576790 1344690 1.4e-196
576790 1346190 4.8e-189
576790 1347690 1.2e-181
576790 1349190 2.2e-174
576790 1350690 3e-167
576790 1352190 2.9e-160
576790 1353690 2e-153
576790 1355190 1e-146
576790 1356690 3.9e-140
576790 1358190 1.1e-133
576790 1359690 2.4e-127
576790 1361190 4e-121
576790 1362690 5.1e-115
576790 1364190 4.7e-109
576790 1365690 3.1e-103
576790 1367190 1.5e-97
576790 1368690 4.9e-92
576790 1370190 1.1e-86
576790 1371690 1.7e-81
576790 1373190 1.9e-76
576790 1374690 1.4e-71
576790 1376190 6.8e-67
576790 1377690 2.3e-62
576790 1379190 5.3e-58
576790 1380690 8.3e-54
576790 1382190 8.7e-50
576790 1383690 6.2e-46
576790 1385190 3e-42
576790 1386690 9.7e-39
576790 1388190 2.1e-35
576790 1389690 3.1e-32
576790 1391190 3e-29
576790 1392690 1.9e-26
576790 1394190 8.5e-24
576790 1395690 2.5e-21
576790 1397190 5.1e-19
576790 1398690 7.1e-17
576790 1400190 6.9e-15
576790 1401690 4.7e-13
